clase,ndvi,ndbi,scl_pct,lat,lon,PC1,PC2
contaminacion_alta_NO2,0.747016429901123,-0.3130241632461548,1.0,3.30813586529871,-76.38500625007687,1.9859128292231767,0.9603129827977444
vegetacion_densa,0.6551768183708191,-0.23964929580688477,0.9794921875,3.423120221665955,-76.33613789862007,1.1135890917947282,0.23162135591605174
ozono_anomalo,0.2590917944908142,0.1271822452545166,1.0,3.5491538560278646,-76.31556647861343,0.010555651643687223,0.9130300242408944
vegetacion_densa,0.6780050992965698,-0.3310598134994507,0.564208984375,3.4325525321492054,-76.37790955933222,1.2378180560359047,0.0699497101768583
contaminacion_alta_NO2,0.356448233127594,-0.15957506000995636,0.547119140625,3.4885175743498253,-76.34871431259792,1.8146079392902514,1.0249402650458999
contaminacion_alta_NO2,0.6157074570655823,-0.2876507043838501,0.6748046875,3.4726173938209173,-76.39497754973074,2.1941666900706456,-0.9656892161522863
contaminacion_alta_NO2,0.511492908000946,-0.08314372599124908,0.99609375,3.3685924839199255,-76.49567869308198,0.6876455723354062,1.4420924448455683
vegetacion_densa,0.6023703813552856,-0.24439425766468048,0.75048828125,3.4234795477796025,-76.45669180975064,0.907145867605056,-0.1831814283012704
contaminacion_alta_NO2,0.7203104496002197,-0.2557410001754761,1.0,3.6102392953479634,-76.30820029328355,-0.21600222559911506,-1.4332571436746666
contaminacion_alta_NO2,0.5944283604621887,-0.13117331266403198,1.0,3.3643704020845657,-76.39452839208867,2.224156950539794,-0.4496917196583371
vegetacion_densa,0.7282116413116455,-0.18465742468833923,1.0,3.544662279607269,-76.63312093155425,1.8261639533606886,-1.5049127979111878
contaminacion_alta_NO2,0.742393970489502,-0.27069520950317383,1.0,3.345954938760124,-76.3078409671699,3.408441121582045,-0.48445653299702435
contaminacion_alta_NO2,0.6331876516342163,-0.2552878260612488,0.979736328125,3.351165167408015,-76.48705486635431,1.1650216531645987,0.09836559819189947
contaminacion_alta_NO2,0.5406795144081116,-0.15859884023666382,1.0,3.563886226687418,-76.50547032967903,0.47109290417361166,-0.6406599968927916
ozono_anomalo,0.7168295383453369,-0.23416593670845032,0.945068359375,3.4234795477796025,-76.61793940325241,-0.8321542037356621,-1.4774747538406399
vegetacion_densa,0.7212886810302734,-0.3214789628982544,1.0,3.570803254375135,-76.45588332599492,-0.46558154291737774,-0.9821123625853267
contaminacion_alta_NO2,0.5708802342414856,-0.34702467918395996,0.786865234375,3.461118958184193,-76.3709925316444,1.150651060559518,1.1544308686933948
ozono_anomalo,0.5387347936630249,-0.2104109823703766,0.771240234375,3.555621726073522,-76.32877171329018,-0.3481942177287926,-1.927064569002001
contaminacion_alta_NO2,0.46627581119537354,-0.02996256574988365,0.94384765625,3.4941769606397757,-76.36398567242817,1.0207548657522643,1.570788651452155
vegetacion_densa,0.6443988084793091,-0.16205677390098572,0.75,3.5651438680851846,-76.63446840448044,0.05447462782033454,-0.8615860354664633
contaminacion_alta_NO2,0.6864727735519409,-0.2908366918563843,0.883544921875,3.319005480236551,-76.63042598570185,-1.9889376810900163,-2.2784224085831957
vegetacion_densa,0.8026135563850403,-0.41536954045295715,0.318359375,3.3845824959772455,-76.40162508283332,1.3374818926333225,-0.9725766296257194
contaminacion_alta_NO2,0.5626980066299438,-0.2659524381160736,0.761962890625,3.420964264984069,-76.38078416824145,0.7821002752231356,-0.1072975734048073
ozono_anomalo,0.5003142356872559,-0.10174964368343353,0.68017578125,3.511694108680098,-76.37144168928647,-1.0516930434171472,-0.8336334157422348
contaminacion_alta_NO2,0.7584253549575806,-0.255102276802063,0.826171875,3.3346361661802235,-76.56646593747162,-1.844948434517344,-1.5221988152569368
vegetacion_densa,0.7162680625915527,-0.24761271476745605,0.970703125,3.4944464552250114,-76.64560751400369,-0.41342072406148656,-0.9966603083039329
ozono_anomalo,0.6822453737258911,-0.22323255240917206,0.9697265625,3.4645325562638454,-76.63698368727601,-2.0074838479498465,-1.4341354233477255
contaminacion_alta_NO2,0.5712890625,-0.11944431066513062,1.0,3.3856604743181884,-76.50897375928714,-1.6293580679086346,-0.44362833259403506
contaminacion_alta_NO2,0.5825056433677673,-0.15965302288532257,1.0,3.436954277041389,-76.41590829585103,1.3438246439715436,2.5859675951061503
ozono_anomalo,0.5358438491821289,-0.07117331773042679,0.9990234375,3.3787434466304713,-76.35338555207541,1.8986091628317765,1.1833788374765428
ozono_anomalo,0.1536189317703247,0.10258963704109192,0.9736328125,3.492649824656773,-76.51050089527017,-2.354718968855558,0.1570279266202269
contaminacion_alta_NO2,0.7912160158157349,-0.37467658519744873,1.0,3.457974854689776,-76.34188711643851,3.3244785583335172,0.15386377643085902
vegetacion_densa,0.7431432604789734,-0.3344903588294983,1.0,3.4922904985431256,-76.4000979468503,1.828776653598639,-0.7240146738614013
contaminacion_alta_NO2,0.29093992710113525,0.04383476823568344,1.0,3.4274321350297265,-76.54517586523768,-1.4721705455421819,-1.056608006918994
contaminacion_alta_NO2,0.2734059989452362,-0.07507967948913574,0.47216796875,3.380270582613474,-76.50672797107681,-3.041495820773837,0.27397245467527015
vegetacion_densa,0.6769521236419678,-0.2028161883354187,1.0,3.4632749148660786,-76.60006292909817,0.7717654854987378,-2.0302683272039896
contaminacion_alta_NO2,0.7732073068618774,-0.4020498991012573,1.0,3.6061070450410155,-76.44923579289234,0.03435278288504747,-1.7104063354332362
contaminacion_alta_NO2,0.46143242716789246,-0.1578064262866974,0.55810546875,3.3526024718626055,-76.40584716466874,-0.01650556569698031,-2.8479997572591444
contaminacion_alta_NO2,0.34892112016677856,0.18369266390800476,1.0,3.39419446951732,-76.4422289336761,0.3638479054606659,1.4817137869486492
vegetacion_densa,0.6925127506256104,-0.3223841190338135,0.87841796875,3.4764801495426294,-76.33200564831306,1.4818554885552053,-0.9755609771146774
