tile_id,clase,fecha_tile,anio,contaminante,ventana_dias,estacion_cercana,municipio_estacion,distancia_km,valor_dagma,dias_con_dato,horas_con_dato
71,contaminacion_alta_NO2,2023-08-29,2023,NO2,3,ESTACIÓN YUMBO,Yumbo,15.802013358745086,,0,0
72,contaminacion_alta_NO2,2024-10-17,2024,NO2,0,ESTACIÓN YUMBO,Yumbo,12.756732222206821,,0,0
72,contaminacion_alta_NO2,2024-10-17,2024,NO2,1,ESTACIÓN YUMBO,Yumbo,12.756732222206821,,0,0
72,contaminacion_alta_NO2,2024-10-17,2024,NO2,3,ESTACIÓN YUMBO,Yumbo,12.756732222206821,,0,0
73,contaminacion_alta_NO2,2024-03-16,2024,NO2,0,ESTACIÓN YUMBO,Yumbo,19.37098664563933,,0,0
73,contaminacion_alta_NO2,2024-03-16,2024,NO2,1,ESTACIÓN YUMBO,Yumbo,19.37098664563933,,0,0
73,contaminacion_alta_NO2,2024-03-16,2024,NO2,3,ESTACIÓN YUMBO,Yumbo,19.37098664563933,,0,0
74,contaminacion_alta_NO2,2021-07-05,2021,NO2,0,ESTACIÓN YUMBO,Yumbo,12.431428796928225,,0,0
74,contaminacion_alta_NO2,2021-07-05,2021,NO2,1,ESTACIÓN YUMBO,Yumbo,12.431428796928225,,0,0
74,contaminacion_alta_NO2,2021-07-05,2021,NO2,3,ESTACIÓN YUMBO,Yumbo,12.431428796928225,,0,0
75,contaminacion_alta_NO2,2025-09-22,2025,NO2,0,ESTACIÓN YUMBO,Yumbo,11.48773211964381,,0,0
75,contaminacion_alta_NO2,2025-09-22,2025,NO2,1,ESTACIÓN YUMBO,Yumbo,11.48773211964381,,0,0
75,contaminacion_alta_NO2,2025-09-22,2025,NO2,3,ESTACIÓN YUMBO,Yumbo,11.48773211964381,,0,0
76,contaminacion_alta_NO2,2022-05-11,2022,NO2,0,ESTACIÓN YUMBO,Yumbo,5.234129861058727,,0,0
76,contaminacion_alta_NO2,2022-05-11,2022,NO2,1,ESTACIÓN YUMBO,Yumbo,5.234129861058727,,0,0
76,contaminacion_alta_NO2,2022-05-11,2022,NO2,3,ESTACIÓN YUMBO,Yumbo,5.234129861058727,,0,0
77,contaminacion_alta_NO2,2025-09-22,2025,NO2,0,ESTACIÓN YUMBO,Yumbo,21.62831536455435,,0,0
77,contaminacion_alta_NO2,2025-09-22,2025,NO2,1,ESTACIÓN YUMBO,Yumbo,21.62831536455435,,0,0
77,contaminacion_alta_NO2,2025-09-22,2025,NO2,3,ESTACIÓN YUMBO,Yumbo,21.62831536455435,,0,0
78,contaminacion_alta_NO2,2024-08-28,2024,NO2,0,ESTACIÓN YUMBO,Yumbo,3.3795167409738274,,0,0
78,contaminacion_alta_NO2,2024-08-28,2024,NO2,1,ESTACIÓN YUMBO,Yumbo,3.3795167409738274,,0,0
78,contaminacion_alta_NO2,2024-08-28,2024,NO2,3,ESTACIÓN YUMBO,Yumbo,3.3795167409738274,,0,0
79,contaminacion_alta_NO2,2024-10-17,2024,NO2,0,ESTACIÓN YUMBO,Yumbo,27.773952644279742,,0,0
79,contaminacion_alta_NO2,2024-10-17,2024,NO2,1,ESTACIÓN YUMBO,Yumbo,27.773952644279742,,0,0
79,contaminacion_alta_NO2,2024-10-17,2024,NO2,3,ESTACIÓN YUMBO,Yumbo,27.773952644279742,,0,0
80,contaminacion_alta_NO2,2021-10-28,2021,NO2,0,ESTACIÓN YUMBO,Yumbo,8.003452656808822,,0,0
80,contaminacion_alta_NO2,2021-10-28,2021,NO2,1,ESTACIÓN YUMBO,Yumbo,8.003452656808822,,0,0
80,contaminacion_alta_NO2,2021-10-28,2021,NO2,3,ESTACIÓN YUMBO,Yumbo,8.003452656808822,,0,0
81,contaminacion_alta_NO2,2024-10-02,2024,NO2,0,ESTACIÓN YUMBO,Yumbo,22.74887772358019,,0,0
81,contaminacion_alta_NO2,2024-10-02,2024,NO2,1,ESTACIÓN YUMBO,Yumbo,22.74887772358019,,0,0
81,contaminacion_alta_NO2,2024-10-02,2024,NO2,3,ESTACIÓN YUMBO,Yumbo,22.74887772358019,,0,0
82,contaminacion_alta_NO2,2024-08-18,2024,NO2,0,ESTACIÓN YUMBO,Yumbo,21.248822550795598,,0,0
82,contaminacion_alta_NO2,2024-08-18,2024,NO2,1,ESTACIÓN YUMBO,Yumbo,21.248822550795598,,0,0
82,contaminacion_alta_NO2,2024-08-18,2024,NO2,3,ESTACIÓN YUMBO,Yumbo,21.248822550795598,,0,0
83,contaminacion_alta_NO2,2022-09-23,2022,NO2,0,ESTACIÓN YUMBO,Yumbo,18.555425316892194,,0,0
83,contaminacion_alta_NO2,2022-09-23,2022,NO2,1,ESTACIÓN YUMBO,Yumbo,18.555425316892194,,0,0
83,contaminacion_alta_NO2,2022-09-23,2022,NO2,3,ESTACIÓN YUMBO,Yumbo,18.555425316892194,,0,0
84,contaminacion_alta_NO2,2022-05-11,2022,NO2,0,ESTACIÓN YUMBO,Yumbo,12.385864094624267,,0,0
84,contaminacion_alta_NO2,2022-05-11,2022,NO2,1,ESTACIÓN YUMBO,Yumbo,12.385864094624267,,0,0
84,contaminacion_alta_NO2,2022-05-11,2022,NO2,3,ESTACIÓN YUMBO,Yumbo,12.385864094624267,,0,0
85,contaminacion_alta_NO2,2024-09-17,2024,NO2,0,ESTACIÓN YUMBO,Yumbo,24.9804142053515,,0,0
85,contaminacion_alta_NO2,2024-09-17,2024,NO2,1,ESTACIÓN YUMBO,Yumbo,24.9804142053515,,0,0
85,contaminacion_alta_NO2,2024-09-17,2024,NO2,3,ESTACIÓN YUMBO,Yumbo,24.9804142053515,,0,0
86,contaminacion_alta_NO2,2025-11-21,2025,NO2,0,ESTACIÓN YUMBO,Yumbo,3.590199842446333,,0,0
86,contaminacion_alta_NO2,2025-11-21,2025,NO2,1,ESTACIÓN YUMBO,Yumbo,3.590199842446333,,0,0
86,contaminacion_alta_NO2,2025-11-21,2025,NO2,3,ESTACIÓN YUMBO,Yumbo,3.590199842446333,,0,0
87,contaminacion_alta_NO2,2025-11-21,2025,NO2,0,ESTACIÓN YUMBO,Yumbo,19.05087598286267,,0,0
87,contaminacion_alta_NO2,2025-11-21,2025,NO2,1,ESTACIÓN YUMBO,Yumbo,19.05087598286267,,0,0
87,contaminacion_alta_NO2,2025-11-21,2025,NO2,3,ESTACIÓN YUMBO,Yumbo,19.05087598286267,,0,0
88,contaminacion_alta_NO2,2024-03-16,2024,NO2,0,ESTACIÓN YUMBO,Yumbo,2.1030579201189665,,0,0
88,contaminacion_alta_NO2,2024-03-16,2024,NO2,1,ESTACIÓN YUMBO,Yumbo,2.1030579201189665,,0,0
88,contaminacion_alta_NO2,2024-03-16,2024,NO2,3,ESTACIÓN YUMBO,Yumbo,2.1030579201189665,,0,0
89,contaminacion_alta_NO2,2024-01-26,2024,NO2,0,ESTACIÓN YUMBO,Yumbo,18.550479878467385,,0,0
89,contaminacion_alta_NO2,2024-01-26,2024,NO2,1,ESTACIÓN YUMBO,Yumbo,18.550479878467385,,0,0
89,contaminacion_alta_NO2,2024-01-26,2024,NO2,3,ESTACIÓN YUMBO,Yumbo,18.550479878467385,,0,0
90,contaminacion_alta_NO2,2021-09-03,2021,NO2,0,ESTACIÓN YUMBO,Yumbo,16.27914887812719,,0,0
90,contaminacion_alta_NO2,2021-09-03,2021,NO2,1,ESTACIÓN YUMBO,Yumbo,16.27914887812719,5.78,1,12
90,contaminacion_alta_NO2,2021-09-03,2021,NO2,3,ESTACIÓN YUMBO,Yumbo,16.27914887812719,6.982500000000001,3,60
91,contaminacion_alta_NO2,2021-10-28,2021,NO2,0,ESTACIÓN YUMBO,Yumbo,7.577301114105139,,0,0
91,contaminacion_alta_NO2,2021-10-28,2021,NO2,1,ESTACIÓN YUMBO,Yumbo,7.577301114105139,,0,0
91,contaminacion_alta_NO2,2021-10-28,2021,NO2,3,ESTACIÓN YUMBO,Yumbo,7.577301114105139,,0,0
92,contaminacion_alta_NO2,2025-09-22,2025,NO2,0,ESTACIÓN YUMBO,Yumbo,13.2110485065781,,0,0
92,contaminacion_alta_NO2,2025-09-22,2025,NO2,1,ESTACIÓN YUMBO,Yumbo,13.2110485065781,,0,0
92,contaminacion_alta_NO2,2025-09-22,2025,NO2,3,ESTACIÓN YUMBO,Yumbo,13.2110485065781,,0,0
93,contaminacion_alta_NO2,2022-01-16,2022,NO2,0,ESTACIÓN YUMBO,Yumbo,12.787390708167246,,0,0
93,contaminacion_alta_NO2,2022-01-16,2022,NO2,1,ESTACIÓN YUMBO,Yumbo,12.787390708167246,,0,0
93,contaminacion_alta_NO2,2022-01-16,2022,NO2,3,ESTACIÓN YUMBO,Yumbo,12.787390708167246,,0,0
94,contaminacion_alta_NO2,2022-05-11,2022,NO2,0,ESTACIÓN YUMBO,Yumbo,8.001992442475624,,0,0
94,contaminacion_alta_NO2,2022-05-11,2022,NO2,1,ESTACIÓN YUMBO,Yumbo,8.001992442475624,,0,0
94,contaminacion_alta_NO2,2022-05-11,2022,NO2,3,ESTACIÓN YUMBO,Yumbo,8.001992442475624,,0,0
95,contaminacion_alta_NO2,2024-10-02,2024,NO2,0,ESTACIÓN YUMBO,Yumbo,24.698731807291306,,0,0
95,contaminacion_alta_NO2,2024-10-02,2024,NO2,1,ESTACIÓN YUMBO,Yumbo,24.698731807291306,,0,0
95,contaminacion_alta_NO2,2024-10-02,2024,NO2,3,ESTACIÓN YUMBO,Yumbo,24.698731807291306,,0,0
96,contaminacion_alta_NO2,2021-10-13,2021,NO2,0,ESTACIÓN YUMBO,Yumbo,14.047002970261982,,0,0
96,contaminacion_alta_NO2,2021-10-13,2021,NO2,1,ESTACIÓN YUMBO,Yumbo,14.047002970261982,,0,0
96,contaminacion_alta_NO2,2021-10-13,2021,NO2,3,ESTACIÓN YUMBO,Yumbo,14.047002970261982,,0,0
97,contaminacion_alta_NO2,2021-09-03,2021,NO2,0,ESTACIÓN YUMBO,Yumbo,8.400367225601302,,0,0
97,contaminacion_alta_NO2,2021-09-03,2021,NO2,1,ESTACIÓN YUMBO,Yumbo,8.400367225601302,5.78,1,12
97,contaminacion_alta_NO2,2021-09-03,2021,NO2,3,ESTACIÓN YUMBO,Yumbo,8.400367225601302,6.982500000000001,3,60
98,contaminacion_alta_NO2,2021-02-05,2021,NO2,0,ESTACIÓN YUMBO,Yumbo,6.455847911206536,11.75,1,14
98,contaminacion_alta_NO2,2021-02-05,2021,NO2,1,ESTACIÓN YUMBO,Yumbo,6.455847911206536,10.773290598290599,3,39
98,contaminacion_alta_NO2,2021-02-05,2021,NO2,3,ESTACIÓN YUMBO,Yumbo,6.455847911206536,10.25945054945055,7,94
99,contaminacion_alta_NO2,2024-09-17,2024,NO2,0,ESTACIÓN YUMBO,Yumbo,6.321747330201678,,0,0
99,contaminacion_alta_NO2,2024-09-17,2024,NO2,1,ESTACIÓN YUMBO,Yumbo,6.321747330201678,,0,0
99,contaminacion_alta_NO2,2024-09-17,2024,NO2,3,ESTACIÓN YUMBO,Yumbo,6.321747330201678,,0,0
100,contaminacion_alta_NO2,2024-02-15,2024,NO2,0,ESTACIÓN YUMBO,Yumbo,5.986076551430048,,0,0
100,contaminacion_alta_NO2,2024-02-15,2024,NO2,1,ESTACIÓN YUMBO,Yumbo,5.986076551430048,,0,0
100,contaminacion_alta_NO2,2024-02-15,2024,NO2,3,ESTACIÓN YUMBO,Yumbo,5.986076551430048,,0,0
101,contaminacion_alta_NO2,2023-08-29,2023,NO2,0,ESTACIÓN YUMBO,Yumbo,7.341221669259657,,0,0
101,contaminacion_alta_NO2,2023-08-29,2023,NO2,1,ESTACIÓN YUMBO,Yumbo,7.341221669259657,,0,0
101,contaminacion_alta_NO2,2023-08-29,2023,NO2,3,ESTACIÓN YUMBO,Yumbo,7.341221669259657,,0,0
102,contaminacion_alta_NO2,2024-09-02,2024,NO2,0,ESTACIÓN YUMBO,Yumbo,10.270568238560365,,0,0
102,contaminacion_alta_NO2,2024-09-02,2024,NO2,1,ESTACIÓN YUMBO,Yumbo,10.270568238560365,,0,0
102,contaminacion_alta_NO2,2024-09-02,2024,NO2,3,ESTACIÓN YUMBO,Yumbo,10.270568238560365,,0,0
103,contaminacion_alta_NO2,2023-08-29,2023,NO2,0,ESTACIÓN YUMBO,Yumbo,3.6827256545366103,,0,0
103,contaminacion_alta_NO2,2023-08-29,2023,NO2,1,ESTACIÓN YUMBO,Yumbo,3.6827256545366103,,0,0
103,contaminacion_alta_NO2,2023-08-29,2023,NO2,3,ESTACIÓN YUMBO,Yumbo,3.6827256545366103,,0,0
104,contaminacion_alta_NO2,2021-10-08,2021,NO2,0,ESTACIÓN YUMBO,Yumbo,15.882436622600244,,0,0
104,contaminacion_alta_NO2,2021-10-08,2021,NO2,1,ESTACIÓN YUMBO,Yumbo,15.882436622600244,,0,0
104,contaminacion_alta_NO2,2021-10-08,2021,NO2,3,ESTACIÓN YUMBO,Yumbo,15.882436622600244,,0,0
105,contaminacion_alta_NO2,2022-05-11,2022,NO2,0,ESTACIÓN YUMBO,Yumbo,8.32199439326336,,0,0
105,contaminacion_alta_NO2,2022-05-11,2022,NO2,1,ESTACIÓN YUMBO,Yumbo,8.32199439326336,,0,0
105,contaminacion_alta_NO2,2022-05-11,2022,NO2,3,ESTACIÓN YUMBO,Yumbo,8.32199439326336,,0,0
106,contaminacion_alta_NO2,2024-09-12,2024,NO2,0,ESTACIÓN YUMBO,Yumbo,15.041271381455307,,0,0
106,contaminacion_alta_NO2,2024-09-12,2024,NO2,1,ESTACIÓN YUMBO,Yumbo,15.041271381455307,,0,0
106,contaminacion_alta_NO2,2024-09-12,2024,NO2,3,ESTACIÓN YUMBO,Yumbo,15.041271381455307,,0,0
107,contaminacion_alta_NO2,2022-10-03,2022,NO2,0,ESTACIÓN YUMBO,Yumbo,26.532136744097752,,0,0
107,contaminacion_alta_NO2,2022-10-03,2022,NO2,1,ESTACIÓN YUMBO,Yumbo,26.532136744097752,,0,0
107,contaminacion_alta_NO2,2022-10-03,2022,NO2,3,ESTACIÓN YUMBO,Yumbo,26.532136744097752,,0,0
108,contaminacion_alta_NO2,2023-02-05,2023,NO2,0,ESTACIÓN YUMBO,Yumbo,1.8068084107464242,,0,0
108,contaminacion_alta_NO2,2023-02-05,2023,NO2,1,ESTACIÓN YUMBO,Yumbo,1.8068084107464242,,0,0
108,contaminacion_alta_NO2,2023-02-05,2023,NO2,3,ESTACIÓN YUMBO,Yumbo,1.8068084107464242,,0,0
109,contaminacion_alta_NO2,2021-01-31,2021,NO2,0,ESTACIÓN YUMBO,Yumbo,3.3379371073144455,11.58,1,10
109,contaminacion_alta_NO2,2021-01-31,2021,NO2,1,ESTACIÓN YUMBO,Yumbo,3.3379371073144455,10.472916666666668,3,41
109,contaminacion_alta_NO2,2021-01-31,2021,NO2,3,ESTACIÓN YUMBO,Yumbo,3.3379371073144455,9.543809023609443,7,99
110,contaminacion_alta_NO2,2024-08-28,2024,NO2,0,ESTACIÓN YUMBO,Yumbo,2.6112287287391522,,0,0
110,contaminacion_alta_NO2,2024-08-28,2024,NO2,1,ESTACIÓN YUMBO,Yumbo,2.6112287287391522,,0,0
110,contaminacion_alta_NO2,2024-08-28,2024,NO2,3,ESTACIÓN YUMBO,Yumbo,2.6112287287391522,,0,0
111,contaminacion_alta_NO2,2022-09-08,2022,NO2,0,ESTACIÓN YUMBO,Yumbo,10.642853289258047,,0,0
111,contaminacion_alta_NO2,2022-09-08,2022,NO2,1,ESTACIÓN YUMBO,Yumbo,10.642853289258047,,0,0
111,contaminacion_alta_NO2,2022-09-08,2022,NO2,3,ESTACIÓN YUMBO,Yumbo,10.642853289258047,,0,0
112,contaminacion_alta_NO2,2024-09-12,2024,NO2,0,ESTACIÓN YUMBO,Yumbo,12.71668163729663,,0,0
112,contaminacion_alta_NO2,2024-09-12,2024,NO2,1,ESTACIÓN YUMBO,Yumbo,12.71668163729663,,0,0
112,contaminacion_alta_NO2,2024-09-12,2024,NO2,3,ESTACIÓN YUMBO,Yumbo,12.71668163729663,,0,0
113,contaminacion_alta_NO2,2024-10-17,2024,NO2,0,ESTACIÓN YUMBO,Yumbo,5.510046110920927,,0,0
113,contaminacion_alta_NO2,2024-10-17,2024,NO2,1,ESTACIÓN YUMBO,Yumbo,5.510046110920927,,0,0
113,contaminacion_alta_NO2,2024-10-17,2024,NO2,3,ESTACIÓN YUMBO,Yumbo,5.510046110920927,,0,0
114,contaminacion_alta_NO2,2023-08-29,2023,NO2,0,ESTACIÓN YUMBO,Yumbo,3.036623749224811,,0,0
114,contaminacion_alta_NO2,2023-08-29,2023,NO2,1,ESTACIÓN YUMBO,Yumbo,3.036623749224811,,0,0
114,contaminacion_alta_NO2,2023-08-29,2023,NO2,3,ESTACIÓN YUMBO,Yumbo,3.036623749224811,,0,0
115,contaminacion_alta_NO2,2021-01-31,2021,NO2,0,ESTACIÓN YUMBO,Yumbo,5.216166205426487,11.58,1,10
115,contaminacion_alta_NO2,2021-01-31,2021,NO2,1,ESTACIÓN YUMBO,Yumbo,5.216166205426487,10.472916666666668,3,41
115,contaminacion_alta_NO2,2021-01-31,2021,NO2,3,ESTACIÓN YUMBO,Yumbo,5.216166205426487,9.543809023609443,7,99
116,contaminacion_alta_NO2,2023-08-29,2023,NO2,0,ESTACIÓN YUMBO,Yumbo,11.762575797977096,,0,0
116,contaminacion_alta_NO2,2023-08-29,2023,NO2,1,ESTACIÓN YUMBO,Yumbo,11.762575797977096,,0,0
116,contaminacion_alta_NO2,2023-08-29,2023,NO2,3,ESTACIÓN YUMBO,Yumbo,11.762575797977096,,0,0
117,contaminacion_alta_NO2,2024-10-17,2024,NO2,0,ESTACIÓN YUMBO,Yumbo,8.534523984155825,,0,0
117,contaminacion_alta_NO2,2024-10-17,2024,NO2,1,ESTACIÓN YUMBO,Yumbo,8.534523984155825,,0,0
117,contaminacion_alta_NO2,2024-10-17,2024,NO2,3,ESTACIÓN YUMBO,Yumbo,8.534523984155825,,0,0
118,contaminacion_alta_NO2,2021-07-15,2021,NO2,0,ESTACIÓN YUMBO,Yumbo,15.909118542824858,,0,0
118,contaminacion_alta_NO2,2021-07-15,2021,NO2,1,ESTACIÓN YUMBO,Yumbo,15.909118542824858,,0,0
118,contaminacion_alta_NO2,2021-07-15,2021,NO2,3,ESTACIÓN YUMBO,Yumbo,15.909118542824858,,0,0
119,contaminacion_alta_NO2,2024-10-02,2024,NO2,0,ESTACIÓN YUMBO,Yumbo,15.05394176826307,,0,0
119,contaminacion_alta_NO2,2024-10-02,2024,NO2,1,ESTACIÓN YUMBO,Yumbo,15.05394176826307,,0,0
119,contaminacion_alta_NO2,2024-10-02,2024,NO2,3,ESTACIÓN YUMBO,Yumbo,15.05394176826307,,0,0
120,contaminacion_alta_NO2,2023-08-29,2023,NO2,0,ESTACIÓN YUMBO,Yumbo,7.075154251452801,,0,0
120,contaminacion_alta_NO2,2023-08-29,2023,NO2,1,ESTACIÓN YUMBO,Yumbo,7.075154251452801,,0,0
120,contaminacion_alta_NO2,2023-08-29,2023,NO2,3,ESTACIÓN YUMBO,Yumbo,7.075154251452801,,0,0
121,contaminacion_alta_NO2,2021-09-03,2021,NO2,0,ESTACIÓN YUMBO,Yumbo,7.436617401703141,,0,0
121,contaminacion_alta_NO2,2021-09-03,2021,NO2,1,ESTACIÓN YUMBO,Yumbo,7.436617401703141,5.78,1,12
121,contaminacion_alta_NO2,2021-09-03,2021,NO2,3,ESTACIÓN YUMBO,Yumbo,7.436617401703141,6.982500000000001,3,60
122,contaminacion_alta_NO2,2023-06-20,2023,NO2,0,ESTACIÓN YUMBO,Yumbo,17.141489821705182,,0,0
122,contaminacion_alta_NO2,2023-06-20,2023,NO2,1,ESTACIÓN YUMBO,Yumbo,17.141489821705182,,0,0
122,contaminacion_alta_NO2,2023-06-20,2023,NO2,3,ESTACIÓN YUMBO,Yumbo,17.141489821705182,,0,0
123,contaminacion_alta_NO2,2022-09-23,2022,NO2,0,ESTACIÓN YUMBO,Yumbo,4.582730050790881,,0,0
123,contaminacion_alta_NO2,2022-09-23,2022,NO2,1,ESTACIÓN YUMBO,Yumbo,4.582730050790881,,0,0
123,contaminacion_alta_NO2,2022-09-23,2022,NO2,3,ESTACIÓN YUMBO,Yumbo,4.582730050790881,,0,0
124,contaminacion_alta_NO2,2021-11-02,2021,NO2,0,ESTACIÓN YUMBO,Yumbo,0.8837877406534672,,0,0
124,contaminacion_alta_NO2,2021-11-02,2021,NO2,1,ESTACIÓN YUMBO,Yumbo,0.8837877406534672,,0,0
124,contaminacion_alta_NO2,2021-11-02,2021,NO2,3,ESTACIÓN YUMBO,Yumbo,0.8837877406534672,,0,0
125,contaminacion_alta_NO2,2023-06-20,2023,NO2,0,ESTACIÓN YUMBO,Yumbo,17.194745678036675,,0,0
125,contaminacion_alta_NO2,2023-06-20,2023,NO2,1,ESTACIÓN YUMBO,Yumbo,17.194745678036675,,0,0
125,contaminacion_alta_NO2,2023-06-20,2023,NO2,3,ESTACIÓN YUMBO,Yumbo,17.194745678036675,,0,0
126,contaminacion_alta_NO2,2024-08-28,2024,NO2,0,ESTACIÓN YUMBO,Yumbo,15.976825928943107,,0,0
126,contaminacion_alta_NO2,2024-08-28,2024,NO2,1,ESTACIÓN YUMBO,Yumbo,15.976825928943107,,0,0
126,contaminacion_alta_NO2,2024-08-28,2024,NO2,3,ESTACIÓN YUMBO,Yumbo,15.976825928943107,,0,0
127,contaminacion_alta_NO2,2021-09-03,2021,NO2,0,ESTACIÓN YUMBO,Yumbo,2.4670511141987412,,0,0
127,contaminacion_alta_NO2,2021-09-03,2021,NO2,1,ESTACIÓN YUMBO,Yumbo,2.4670511141987412,5.78,1,12
127,contaminacion_alta_NO2,2021-09-03,2021,NO2,3,ESTACIÓN YUMBO,Yumbo,2.4670511141987412,6.982500000000001,3,60
128,contaminacion_alta_NO2,2025-07-24,2025,NO2,0,ESTACIÓN YUMBO,Yumbo,17.060277586128876,,0,0
128,contaminacion_alta_NO2,2025-07-24,2025,NO2,1,ESTACIÓN YUMBO,Yumbo,17.060277586128876,,0,0
128,contaminacion_alta_NO2,2025-07-24,2025,NO2,3,ESTACIÓN YUMBO,Yumbo,17.060277586128876,,0,0
129,contaminacion_alta_NO2,2024-10-02,2024,NO2,0,ESTACIÓN YUMBO,Yumbo,6.075025023886143,,0,0
129,contaminacion_alta_NO2,2024-10-02,2024,NO2,1,ESTACIÓN YUMBO,Yumbo,6.075025023886143,,0,0
129,contaminacion_alta_NO2,2024-10-02,2024,NO2,3,ESTACIÓN YUMBO,Yumbo,6.075025023886143,,0,0
130,contaminacion_alta_NO2,2022-09-08,2022,NO2,0,ESTACIÓN YUMBO,Yumbo,9.270486986880654,,0,0
130,contaminacion_alta_NO2,2022-09-08,2022,NO2,1,ESTACIÓN YUMBO,Yumbo,9.270486986880654,,0,0
130,contaminacion_alta_NO2,2022-09-08,2022,NO2,3,ESTACIÓN YUMBO,Yumbo,9.270486986880654,,0,0
131,contaminacion_alta_NO2,2024-09-12,2024,NO2,0,ESTACIÓN YUMBO,Yumbo,11.896552184911798,,0,0
131,contaminacion_alta_NO2,2024-09-12,2024,NO2,1,ESTACIÓN YUMBO,Yumbo,11.896552184911798,,0,0
131,contaminacion_alta_NO2,2024-09-12,2024,NO2,3,ESTACIÓN YUMBO,Yumbo,11.896552184911798,,0,0
132,contaminacion_alta_NO2,2024-10-17,2024,NO2,0,ESTACIÓN YUMBO,Yumbo,19.40800434707795,,0,0
132,contaminacion_alta_NO2,2024-10-17,2024,NO2,1,ESTACIÓN YUMBO,Yumbo,19.40800434707795,,0,0
132,contaminacion_alta_NO2,2024-10-17,2024,NO2,3,ESTACIÓN YUMBO,Yumbo,19.40800434707795,,0,0
133,contaminacion_alta_NO2,2025-11-21,2025,NO2,0,ESTACIÓN YUMBO,Yumbo,15.924017625585769,,0,0
133,contaminacion_alta_NO2,2025-11-21,2025,NO2,1,ESTACIÓN YUMBO,Yumbo,15.924017625585769,,0,0
133,contaminacion_alta_NO2,2025-11-21,2025,NO2,3,ESTACIÓN YUMBO,Yumbo,15.924017625585769,,0,0
134,contaminacion_alta_NO2,2023-07-20,2023,NO2,0,ESTACIÓN YUMBO,Yumbo,9.385151799579216,14.880952380952381,1,21
134,contaminacion_alta_NO2,2023-07-20,2023,NO2,1,ESTACIÓN YUMBO,Yumbo,9.385151799579216,15.681690009337068,3,58
134,contaminacion_alta_NO2,2023-07-20,2023,NO2,3,ESTACIÓN YUMBO,Yumbo,9.385151799579216,15.864490523482118,7,140
135,contaminacion_alta_NO2,2024-07-19,2024,NO2,0,ESTACIÓN YUMBO,Yumbo,20.601640427093503,,0,0
135,contaminacion_alta_NO2,2024-07-19,2024,NO2,1,ESTACIÓN YUMBO,Yumbo,20.601640427093503,,0,0
135,contaminacion_alta_NO2,2024-07-19,2024,NO2,3,ESTACIÓN YUMBO,Yumbo,20.601640427093503,,0,0
136,contaminacion_alta_NO2,2023-08-29,2023,NO2,0,ESTACIÓN YUMBO,Yumbo,12.902623524856585,,0,0
136,contaminacion_alta_NO2,2023-08-29,2023,NO2,1,ESTACIÓN YUMBO,Yumbo,12.902623524856585,,0,0
136,contaminacion_alta_NO2,2023-08-29,2023,NO2,3,ESTACIÓN YUMBO,Yumbo,12.902623524856585,,0,0
137,contaminacion_alta_NO2,2024-02-15,2024,NO2,0,ESTACIÓN YUMBO,Yumbo,22.318264742293255,,0,0
137,contaminacion_alta_NO2,2024-02-15,2024,NO2,1,ESTACIÓN YUMBO,Yumbo,22.318264742293255,,0,0
137,contaminacion_alta_NO2,2024-02-15,2024,NO2,3,ESTACIÓN YUMBO,Yumbo,22.318264742293255,,0,0
138,contaminacion_alta_NO2,2023-09-13,2023,NO2,0,ESTACIÓN YUMBO,Yumbo,13.0879026940944,,0,0
138,contaminacion_alta_NO2,2023-09-13,2023,NO2,1,ESTACIÓN YUMBO,Yumbo,13.0879026940944,,0,0
138,contaminacion_alta_NO2,2023-09-13,2023,NO2,3,ESTACIÓN YUMBO,Yumbo,13.0879026940944,,0,0
139,contaminacion_alta_NO2,2022-05-11,2022,NO2,0,ESTACIÓN YUMBO,Yumbo,16.798542181299645,,0,0
139,contaminacion_alta_NO2,2022-05-11,2022,NO2,1,ESTACIÓN YUMBO,Yumbo,16.798542181299645,,0,0
139,contaminacion_alta_NO2,2022-05-11,2022,NO2,3,ESTACIÓN YUMBO,Yumbo,16.798542181299645,,0,0
140,contaminacion_alta_NO2,2024-08-18,2024,NO2,0,ESTACIÓN YUMBO,Yumbo,16.454830116896666,,0,0
140,contaminacion_alta_NO2,2024-08-18,2024,NO2,1,ESTACIÓN YUMBO,Yumbo,16.454830116896666,,0,0
140,contaminacion_alta_NO2,2024-08-18,2024,NO2,3,ESTACIÓN YUMBO,Yumbo,16.454830116896666,,0,0
141,contaminacion_alta_NO2,2024-10-17,2024,NO2,0,ESTACIÓN YUMBO,Yumbo,3.7810505857560153,,0,0
141,contaminacion_alta_NO2,2024-10-17,2024,NO2,1,ESTACIÓN YUMBO,Yumbo,3.7810505857560153,,0,0
141,contaminacion_alta_NO2,2024-10-17,2024,NO2,3,ESTACIÓN YUMBO,Yumbo,3.7810505857560153,,0,0
142,contaminacion_alta_NO2,2025-01-20,2025,NO2,0,ESTACIÓN YUMBO,Yumbo,18.21646688635742,,0,0
142,contaminacion_alta_NO2,2025-01-20,2025,NO2,1,ESTACIÓN YUMBO,Yumbo,18.21646688635742,,0,0
142,contaminacion_alta_NO2,2025-01-20,2025,NO2,3,ESTACIÓN YUMBO,Yumbo,18.21646688635742,,0,0
143,contaminacion_alta_NO2,2024-08-18,2024,NO2,0,ESTACIÓN YUMBO,Yumbo,17.96948667644087,,0,0
